x,y,z,p
-40.786862,231.11504,130.46031,0.0
-28.265785,186.30517,68.90456,0.0
-20.871535,111.9612,76.396645,0.0
106.70429,158.10753,-206.34244,0.0
-1.1664904,204.25052,-36.389099,0.0
16.576518,158.3779,-67.401674,0.0
2.0055436,240.32519,-51.263343,0.0
15.771529,112.18559,-55.51574,0.0
-27.104193,182.59288,64.080908,0.0
-1.0552058,203.30163,-36.415732,0.0
-1.1295071,204.76983,-36.497133,0.0
4.7462834,94.30078,-29.327676,7.0
-18.690412,109.80546,207.42571,0.0
-35.037603,176.07856,194.72937,0.0
123.69031,117.98504,-210.19825,0.0
106.8338,158.10101,-206.25317,0.0
-27.658077,147.20926,105.17027,0.0
-19.307527,101.21298,149.73259,0.0
4.6182638,91.419919,-28.396755,7.0
39.503667,177.39963,-113.56764,0.0
-14.16706,191.40176,4.5803529,0.0
-29.784321,158.1437,242.56309,0.0
29.846982,173.32211,-95.627614,0.0
-9.4120203,49.820806,36.66478,0.0
135.25001,129.18066,-229.69579,0.0
-27.923454,144.54157,200.61003,0.0
18.82047,222.04226,-85.029666,0.0
4.7499006,98.383796,-29.946112,7.0
78.577141,172.12098,-172.27795,0.0
15.943489,114.83465,-56.178092,0.0
-16.522855,83.867934,83.077102,2.0
13.99858,191.13895,-68.42655,0.0
-1.5622004,196.89714,-33.123766,0.0
-3.630575,78.706599,-4.8594016,7.0
-9.072823,61.166308,132.29183,0.0
76.825521,175.53085,-170.60088,0.0
18.663088,259.43226,-91.778331,0.0
-11.245936,93.156779,19.899493,0.0
57.270845,182.3243,-143.2399,0.0
118.87625,133.33796,-210.56401,0.0
14.545441,147.49839,-60.24497,0.0
-17.503357,89.638921,86.26351,2.0
113.99048,163.1466,-216.92126,0.0
11.391487,193.30725,-62.795589,0.0
58.702429,193.77796,-148.69631,0.0
15.835288,114.28271,-55.524295,0.0
-0.49621219,272.43703,-49.511879,0.0
-2.0706312,116.78427,-16.339823,0.0
-29.705369,159.20987,237.37224,0.0
19.43566,257.50347,-92.580602,0.0
60.59151,212.72698,-156.94191,0.0
-30.938088,164.07461,235.53306,0.0
-20.561936,112.86177,75.564173,0.0
-40.71212,217.20289,163.67781,0.0
107.17447,106.33005,-183.19816,0.0
-20.418125,112.25708,74.815246,0.0
-17.033205,87.391391,87.065123,2.0
-35.678601,184.45749,168.9066,0.0
-20.409797,230.01927,19.442351,0.0
15.029091,150.59576,-61.57383,0.0
13.010004,132.99418,-53.846574,0.0
-20.151853,108.60029,79.140722,0.0
-32.431837,220.45528,79.840691,0.0
-9.1273237,62.746794,135.12246,0.0
63.982543,64.043975,-109.49196,0.0
-7.846183,283.94972,-31.23277,0.0
-41.956245,231.1506,155.33887,0.0
106.12801,162.64438,-205.66742,0.0
35.511757,224.2874,-116.53984,0.0
12.309715,133.10187,-52.22532,0.0
-20.722882,201.02829,28.974016,0.0
38.052627,79.196346,-81.436947,0.0
-13.738305,92.595963,194.08472,0.0
21.53738,149.88794,-73.745587,0.0
-35.002051,185.87482,149.15959,0.0
-12.952552,228.13926,-4.9378524,0.0
-12.108958,80.665324,31.221055,0.0
-12.241822,65.164712,89.892092,0.0
-22.877232,131.85249,77.352681,0.0
67.099774,-68.701506,37.541915,0.0
-25.584256,261.32494,32.92049,0.0
-17.402896,90.429334,89.104065,2.0
4.5243415,236.33074,-53.938071,0.0
76.401462,168.75949,-166.48999,0.0
13.55474,153.80722,-58.629632,0.0
-20.487566,190.0996,31.880216,0.0
-9.1354621,291.96505,-27.928227,0.0
18.837988,253.47657,-89.099902,0.0
5.4316605,99.592606,-30.739337,7.0
18.983573,254.36213,-89.542396,0.0
-9.6793921,139.29473,3.316049,0.0
36.982965,-35.861313,12.287724,0.0
21.941731,63.319152,-52.452411,0.0
57.083951,70.548208,-103.29871,0.0
-16.651922,87.23317,82.389241,2.0
-28.658275,152.10208,197.11429,0.0
-36.551724,192.474,175.41651,0.0
36.72536,164.4473,-103.62013,0.0
-31.547971,269.79457,57.296837,0.0
19.164858,256.23243,-90.017535,0.0
64.208208,64.5997,-109.54011,0.0
19.668614,259.46017,-91.639626,0.0
-33.733866,179.8922,236.49889,0.0
38.429985,-37.179212,12.662738,0.0
-7.0931817,113.56815,0.35442681,0.0
26.721539,76.525491,-63.551621,0.0
63.846105,64.409056,-108.88927,0.0
-1.2557961,79.203726,-10.676969,7.0
-11.776904,74.960484,142.50731,0.0
45.147681,210.38556,-129.13368,0.0
-19.703929,110.13235,75.029366,0.0
-19.293761,115.67994,62.303638,0.0
62.431883,62.306378,-106.11982,0.0
16.704249,65.221991,-44.546524,0.0
108.23028,104.7002,-182.41504,0.0
-11.664271,80.978525,29.469729,0.0
5.2224166,96.906396,-29.425582,7.0
-1.8458849,199.06057,-30.087359,0.0
-33.813702,178.13007,179.06603,0.0
-40.834339,219.34332,184.09892,0.0
3.4816912,197.35319,-43.078047,0.0
-28.160839,187.70849,76.619086,0.0
-41.855478,257.58625,130.9571,0.0
-40.930512,218.40625,197.30045,0.0
-21.071597,182.19986,39.120991,0.0
12.693639,130.51207,-51.394315,0.0
-0.83095166,156.07311,-24.90576,0.0
5.1332325,79.364134,-25.83193,0.0
-27.197344,157.48178,97.140487,0.0
-41.572914,244.18516,143.63207,0.0
5.1591873,93.105968,-28.373622,7.0
-20.002398,116.37384,70.762336,0.0
-28.628414,158.58906,116.81972,0.0
-19.02287,114.91116,62.321474,0.0
-37.903829,204.02177,176.88229,0.0
-6.7663022,226.70251,-20.632384,0.0
13.504385,137.38219,-54.190913,0.0
15.982961,112.73615,-54.024687,0.0
-8.2818061,228.1013,-16.399859,0.0
-0.50618871,198.71211,-32.728789,0.0
25.289623,75.222112,-60.614259,0.0
-27.357434,145.63598,157.45736,0.0
92.403593,127.64011,-171.7436,0.0
106.07885,160.4159,-202.67801,0.0
12.310988,126.27346,-49.509289,0.0
5.3449258,67.892116,-23.977746,0.0
1.0548778,201.96418,-37.176455,0.0
-29.349257,254.31205,55.561169,0.0
0.90608575,188.23837,-34.411382,0.0
-21.263262,155.97567,51.376178,0.0
12.93987,131.66042,-51.732938,0.0
30.408058,57.740606,-62.399171,0.0
-27.889809,184.11129,79.468514,0.0
-23.014461,136.36767,221.71402,0.0
9.0902653,223.92008,-60.009708,0.0
0.3513334,203.28834,-35.29585,0.0
3.1404728,64.894946,-18.523959,0.0
-3.3120719,197.98565,-24.63583,0.0
12.609241,127.59571,-50.106068,0.0
-39.659837,221.06524,166.02935,0.0
13.111673,131.18557,-51.771807,0.0
-13.068825,193.90653,6.0313404,0.0
-28.802159,155.05999,152.46522,0.0
-40.744741,221.32806,195.87363,0.0
12.710359,127.71122,-50.225914,0.0
20.351355,89.223711,-56.13485,0.0
-35.761876,193.63075,178.14152,0.0
5.6383842,97.521865,-29.734602,7.0
-19.895662,185.80005,34.607859,0.0
20.50689,223.98064,-84.338516,0.0
-9.1663696,65.112044,131.40686,0.0
56.007148,197.68985,-142.1687,0.0
32.180637,77.434056,-71.254299,0.0
17.523642,264.85705,-85.445826,0.0
16.643586,117.03265,-55.663139,0.0
-5.9503705,35.57122,57.352802,0.0
-23.751185,210.81971,45.03184,0.0
22.162012,176.67882,-78.303715,0.0
-25.239112,136.45573,135.69727,0.0
1.5333309,279.4397,-50.272752,0.0
-21.486448,245.79863,26.265224,0.0
-24.772002,210.10999,50.375511,0.0
16.61067,116.10273,-55.280712,0.0
-9.2359084,66.032808,132.76826,0.0
-16.896934,99.511361,154.3461,0.0
-17.329085,242.83671,11.7992,0.0
62.443553,63.08788,-105.57181,0.0
18.433308,191.99565,-73.645186,0.0
18.492564,193.20252,-73.988203,0.0
-31.483095,171.60871,198.20936,0.0
2.7640821,114.79515,-25.794759,0.0
-16.44399,89.299505,88.792982,2.0
39.64927,117.86525,-94.272588,0.0
-36.673654,202.07189,172.56899,0.0
-28.209848,156.50455,128.74697,0.0
-32.570673,177.56352,196.2462,0.0
-37.196213,246.47829,109.97225,0.0
-21.413433,245.18699,27.028972,0.0
-5.8795828,202.62764,-16.946045,0.0
-38.094083,229.05605,135.82542,0.0
5.5097399,205.90391,-47.171371,0.0
24.807789,72.881642,-58.628259,0.0
-7.8091109,62.400486,135.05642,0.0
24.442533,71.332524,-57.621555,0.0
61.465707,62.241996,-103.78118,0.0
-2.4830917,165.10685,-20.146591,0.0
-40.267827,244.87407,140.67147,0.0
-40.945544,247.05647,145.66553,0.0
23.856544,70.019148,-56.333512,0.0
-28.461324,158.64306,130.47854,0.0
36.697489,120.2626,-90.106595,0.0
30.482565,80.917845,-69.456056,0.0
38.28238,99.220899,-86.506304,0.0
42.012043,-41.309958,18.380262,0.0
51.884006,65.015172,-92.944339,0.0
-30.480088,168.21415,197.08824,0.0
-3.4408428,72.603705,-1.8991487,0.0
37.366984,77.908636,-78.410301,0.0
-10.643529,59.197235,72.49857,0.0
-25.934274,172.46473,77.775644,0.0
-7.3643169,55.767746,18.223124,0.0
9.9084426,160.53909,-49.332743,0.0
-24.265814,209.74213,50.084023,0.0
-17.733366,230.97392,17.181938,0.0
-36.973946,214.96553,147.06656,0.0
-20.265458,111.6484,123.75119,0.0
66.774325,184.93791,-154.15636,0.0
-18.220886,147.94135,41.131413,0.0
81.663779,173.6078,-172.28795,0.0
-21.043376,215.62932,33.900983,0.0
-17.595988,229.90433,17.10105,0.0
54.696067,-35.034003,-22.097307,0.0
41.04064,167.44563,-108.88945,0.0
15.830665,110.80207,-52.126126,0.0
1.7477739,68.103328,-15.196118,7.0
-20.225624,111.53014,117.0808,0.0
6.2279811,183.06357,-44.468193,0.0
-24.753554,211.78883,52.506308,0.0
-19.310933,155.28548,44.624063,0.0
-2.0580088,69.804942,-5.35129,2.0
13.661097,132.22411,-51.815908,0.0
82.746461,169.29708,-171.96695,0.0
18.167362,166.42489,-67.127043,0.0
74.136794,177.8243,-162.32984,0.0
3.9865463,64.302182,-19.561843,0.0
-9.7464724,121.39735,11.288303,0.0
-10.490814,227.02181,-5.4745513,0.0
45.052026,138.12399,-107.31105,0.0
19.572807,261.14141,-86.627129,0.0
-40.529799,249.22721,145.81505,0.0
-19.207908,210.36107,28.944428,0.0
-18.642915,201.57245,28.720758,0.0
-6.8943909,67.574301,12.413047,0.0
-15.676476,233.83496,10.831135,0.0
-19.661003,118.91874,73.873237,0.0
77.107109,-63.520543,-3.6925988,0.0
-26.637714,188.62496,75.356988,0.0
-20.664109,259.17725,24.053656,0.0
4.078379,64.296116,-19.665854,0.0
-31.43601,176.33681,197.76253,0.0
-17.028381,96.090514,83.307283,0.0
-19.310113,153.28655,46.900787,0.0
14.994383,267.62969,-77.254132,0.0
4.1727035,201.34176,-41.467514,0.0
-31.875202,199.51977,112.40061,0.0
115.06169,107.68403,-188.90706,0.0
21.463102,260.67007,-89.958212,0.0
-35.598054,226.93767,121.35944,0.0
83.673579,167.66371,-172.05198,0.0
5.9680855,95.792941,-28.916292,7.0
41.845717,168.22157,-109.52599,0.0
34.458932,-36.073859,29.329092,0.0
-2.405182,162.90596,-18.315727,0.0
-31.399954,214.49213,95.569441,0.0
1.8870208,83.763119,-17.487916,7.0
34.019699,144.74719,-90.832202,0.0
79.809795,166.69576,-166.14786,0.0
-9.403142,100.37788,15.487485,0.0
-10.790628,93.027657,24.00916,0.0
14.336618,137.22544,-53.356589,0.0
73.781231,135.70294,-147.25783,0.0
61.66349,218.1854,-153.57919,0.0
96.495922,159.0609,-186.05117,0.0
-9.970628,123.1004,12.84788,0.0
3.8278291,78.948923,-21.179336,0.0
68.488803,186.70111,-155.52502,0.0
2.0907182,203.7345,-35.762323,0.0
-12.649913,79.629026,45.64231,0.0
-29.527697,172.08082,219.19206,0.0
95.87642,87.414681,-155.77496,0.0
61.814565,212.30249,-151.94123,0.0
38.065987,-36.395391,13.786579,0.0
-39.325303,245.47369,146.04922,0.0
36.930639,-35.22569,13.096366,0.0
77.483167,180.26019,-166.45094,0.0
-5.9365353,229.55847,-17.353695,0.0
30.926514,92.587308,-72.358975,0.0
4.5558803,195.72038,-40.308691,0.0
96.208482,158.45454,-184.83737,0.0
66.230737,177.41152,-148.99786,0.0
6.8398766,263.62603,-55.686217,0.0
-15.644244,90.127189,100.9098,0.0
-18.431001,210.92555,28.7329,0.0
-36.907242,226.99902,144.82289,0.0
-19.246839,114.98197,152.88104,0.0
-17.673539,108.1362,153.07603,0.0
59.028352,217.80406,-148.3012,0.0
-5.8951419,178.25046,-9.1015272,0.0
-19.342348,116.0462,154.14357,0.0
-39.371441,235.02789,171.96325,0.0
-2.1525974,132.01657,-13.075681,0.0
-4.9463864,229.54769,-19.29139,0.0
-25.353263,156.98573,225.35272,0.0
39.294842,84.19935,-81.855078,0.0
-25.313906,152.68639,107.56757,0.0
-19.341554,151.77489,51.383331,0.0
75.818017,-51.650233,-24.209422,0.0
-4.9833233,225.49485,-18.409982,0.0
109.43042,102.80423,-178.44656,0.0
34.532477,75.116335,-72.241875,0.0
-31.814037,186.62935,154.14828,0.0
-7.0919025,63.233333,133.45738,0.0
68.285271,72.944025,-115.19328,0.0
40.496174,200.25946,-112.81445,0.0
98.73897,158.15261,-187.35909,0.0
-37.757547,227.38145,164.59428,0.0
114.55625,108.87589,-187.19777,0.0
-23.2608,151.74133,236.87519,0.0
-5.8157096,49.366038,14.141932,0.0
-9.1234399,102.34686,15.397826,0.0
-24.682899,155.23581,225.2226,0.0
-15.596591,90.821759,84.989905,0.0
-27.888841,188.81716,93.665919,0.0
-20.751349,124.77522,159.94966,0.0
14.41836,205.10192,-63.158684,0.0
-18.087916,111.10658,151.08436,0.0
23.591626,117.67472,-65.736455,0.0
-24.801188,160.12707,242.15842,0.0
80.951334,157.17091,-162.76696,0.0
-19.199548,116.48436,151.13682,0.0
-6.1575146,113.91582,2.5223796,0.0
-6.1636172,67.181555,11.095285,0.0
113.97218,163.62867,-208.71175,0.0
-7.7151396,54.127847,91.743625,0.0
-18.692725,195.89187,35.622408,0.0
-27.897636,189.74026,94.389715,0.0
-8.8939569,57.390117,85.80387,0.0
-26.017082,164.73948,236.83903,0.0
54.429414,208.33995,-137.33559,0.0
-28.352051,170.01696,207.87496,0.0
17.787783,62.511151,-43.541747,0.0
-22.848636,152.09497,238.72516,0.0
97.970976,160.87779,-186.65598,0.0
-7.8495509,140.27593,4.2616315,0.0
6.1858395,151.63663,-36.231841,0.0
-18.18934,223.83033,27.780754,0.0
-8.9644575,68.003785,124.06055,0.0
81.630151,167.49509,-166.69407,0.0
54.828835,208.59483,-137.86861,0.0
-28.590882,195.26427,97.211246,0.0
-11.064238,220.09593,2.6680127,0.0
-29.604412,227.9396,84.372037,0.0
-24.326073,183.30186,71.413146,0.0
-25.1424,180.23933,79.396136,0.0
19.264269,151.06348,-63.744963,0.0
-27.444122,178.33465,103.75852,0.0
-12.339091,78.318632,110.49859,0.0
-18.016148,216.84186,29.128086,0.0
-31.906887,195.81922,140.56566,0.0
-27.346208,176.28641,105.31168,0.0
18.110289,116.57429,-55.204292,0.0
113.15411,162.34599,-206.48468,0.0
115.63195,162.42155,-209.68102,0.0
91.654336,201.99015,-191.08567,0.0
-33.749813,201.63556,170.78548,0.0
-37.206983,242.66614,140.57452,0.0
-32.058751,197.92153,139.83957,0.0
-15.953823,98.017847,125.45109,0.0
23.430137,69.274065,-53.821674,0.0
-18.621004,186.02453,39.152943,0.0
17.868494,114.38785,-54.285122,0.0
-12.196784,74.256786,91.655639,0.0
-9.4446947,86.85713,22.014693,0.0
-15.174408,90.792569,101.73636,0.0
15.005195,132.08347,-51.830345,0.0
-26.046684,176.21194,92.365275,0.0
-9.2980426,78.52157,153.40067,0.0
-27.092822,177.36169,102.67409,0.0
86.059671,92.959704,-144.63741,0.0
27.757033,221.86937,-91.984229,0.0
-6.8892532,109.48432,6.6130717,0.0
-17.602943,183.04811,35.564264,0.0
20.286547,268.47497,-84.001227,0.0
3.3946563,204.78324,-35.935295,0.0
35.259319,210.75866,-104.04132,0.0
-18.96061,151.15313,53.139658,0.0
-26.479528,173.9846,100.11141,0.0
-12.308462,77.978017,50.899662,0.0
-18.603037,148.56724,52.182142,0.0
-28.024468,197.67225,93.644972,0.0
-29.502122,228.76967,86.129861,0.0
7.7286333,243.18697,-51.40146,0.0
-11.061057,94.266632,28.914763,0.0
1.9628853,105.14643,-18.788933,0.0
20.780637,269.65085,-84.688521,0.0
-8.4502729,206.21553,-2.1698635,0.0
-22.900376,181.38833,65.833939,0.0
60.639629,142.31757,-128.38071,0.0
-22.26391,184.48421,60.843044,0.0
3.7695879,101.4171,-22.585915,0.0
30.369747,147.95441,-82.579355,0.0
-18.510859,119.91792,74.568742,0.0
-16.808359,228.36736,24.197005,0.0
20.486925,193.57072,-72.025443,0.0
-28.531042,224.82295,83.703943,0.0
81.330836,171.5523,-166.07264,0.0
-31.447734,215.65026,114.11399,0.0
-21.974535,213.59845,50.48126,0.0
23.987493,221.28022,-83.318317,0.0
-24.144729,146.91649,157.59066,0.0
-21.788815,156.39857,253.86571,0.0
-10.517865,67.648869,90.540185,0.0
-31.266497,189.87587,184.33977,0.0
105.42037,111.06446,-175.02967,0.0
-17.498951,110.11603,79.158535,0.0
-16.92031,104.90429,81.933295,0.0
13.578772,133.17861,-48.194134,0.0
-25.233968,172.18262,93.880483,0.0
122.47376,161.09046,-216.22873,0.0
-15.667078,162.501,33.963683,0.0
106.33934,108.3414,-174.82808,0.0
-10.958387,87.224734,155.60398,0.0
-36.54655,250.529,135.52188,0.0
-7.5573114,74.435312,153.45224,0.0
-19.240575,159.67253,54.215876,0.0
-14.701856,100.1785,55.198065,0.0
30.03281,148.68205,-81.556153,0.0
46.898655,203.30296,-121.41822,0.0
2.0050158,151.9162,-23.978405,0.0
13.603566,134.84585,-48.271289,0.0
-13.391538,136.99933,29.889615,0.0
2.3850657,152.87212,-25.054571,0.0
-19.407317,161.9893,54.877669,0.0
-31.048951,196.15696,144.18524,0.0
0.19745083,84.1072,-10.815727,0.0
-9.471105,81.747969,154.06874,0.0
-16.760279,110.70853,152.32405,0.0
8.61052,264.29874,-54.218434,0.0
18.380709,61.967933,-43.516103,0.0
0.34681099,72.630637,-9.7277249,7.0
4.5650007,205.17965,-36.722626,0.0
20.987373,269.21983,-82.950682,0.0
17.418137,155.06116,-58.806537,0.0
-22.770038,140.98422,149.09965,0.0
82.776059,174.16687,-167.84203,0.0
19.018639,185.0987,-66.502048,0.0
-9.4769824,82.47366,26.024646,0.0
72.305744,166.14292,-150.63169,0.0
110.49854,101.63466,-176.11271,0.0
-9.4942169,79.99547,145.58921,0.0
-9.2306714,64.487392,95.798713,0.0
55.747134,207.80026,-136.13401,0.0
-6.4507642,52.398769,92.447219,0.0
110.54781,100.77166,-175.68495,0.0
-15.241537,101.08501,63.87025,0.0
112.3889,163.40472,-203.24023,0.0
-15.819963,98.67568,103.45426,0.0
-7.0330784,55.918467,96.450946,0.0
10.849712,263.0166,-58.48988,0.0
-21.346075,242.76681,44.035689,0.0
-26.699979,170.9834,205.87834,0.0
-21.307514,174.33114,63.923819,0.0
-17.407229,111.84933,81.014547,0.0
-35.490872,221.44379,198.17054,0.0
105.60933,129.3686,-181.66159,0.0
11.330323,261.41355,-59.234614,0.0
-7.0112112,55.854637,95.968172,0.0
-15.818601,260.89677,19.061223,0.0
2.9088559,65.915514,-15.030385,0.0
-32.107881,201.92336,168.94672,0.0
56.643566,205.42205,-136.68678,0.0
22.058606,185.95818,-72.204316,0.0
-26.317275,164.3551,159.11969,0.0
32.139967,173.68713,-89.042676,0.0
25.030644,221.05176,-83.418191,0.0
112.17504,163.08878,-202.53654,0.0
-2.2325395,146.87862,-10.771783,0.0
77.887503,-70.517726,19.59902,0.0
-23.248856,145.55014,141.62661,0.0
-24.061124,174.25323,86.785346,0.0
-31.936938,200.69448,178.93616,0.0
-14.221198,248.32428,15.760772,0.0
119.49743,106.91736,-188.50834,0.0
9.6911928,180.18462,-44.827983,0.0
-27.728968,290.12806,64.583327,0.0
48.631183,170.0797,-115.62124,0.0
-2.4291099,163.48716,-11.79373,0.0
-9.2557067,79.940277,144.75451,0.0
-13.003436,82.977509,92.942006,0.0
27.612615,50.901701,-53.426814,0.0
-6.8267656,46.308117,28.283381,0.0
-21.947069,183.18522,66.014415,0.0
-18.879095,158.60749,56.393397,0.0
-12.961394,89.9359,126.73129,0.0
15.49006,131.10383,-50.401985,0.0
-24.453232,190.42461,80.598244,0.0
-31.756172,200.83457,179.20458,0.0
-23.773245,185.68559,78.204795,0.0
126.57252,118.18145,-201.56957,0.0
18.407986,128.14475,-55.537613,0.0
-30.327537,191.90477,184.38119,0.0
-0.77114104,133.73418,-12.825626,0.0
-27.511423,178.89298,131.61454,0.0
-11.580593,80.667509,46.140712,0.0
3.9644634,151.67854,-27.261848,0.0
19.335942,232.40225,-72.314743,0.0
22.751701,189.02273,-73.244019,0.0
-31.040329,196.89703,182.56546,0.0
-30.286152,192.10388,184.5875,0.0
-23.918627,187.84533,79.025116,0.0
-24.535192,170.72349,98.55627,0.0
24.633253,263.35681,-87.457317,0.0
-21.673702,181.02089,66.607048,0.0
36.854945,185.11655,-98.531729,0.0
92.579497,90.669713,-148.97833,0.0
4.7425267,68.565517,-19.122602,0.0
-33.256103,219.02359,157.19729,0.0
-8.8276,82.451143,154.24298,0.0
1.1861335,97.658262,-13.831362,0.0
-23.710743,166.85626,94.482231,0.0
6.0869286,62.941125,-21.250605,0.0
-31.499179,201.28679,194.52682,0.0
-15.175062,246.11175,21.561,0.0
44.281339,117.77822,-95.641295,0.0
-23.955577,171.73031,93.213144,0.0
63.865764,192.70064,-143.49072,0.0
-28.35425,289.10537,71.698987,0.0
20.23491,111.63023,-55.665227,0.0
64.134762,67.256211,-104.89306,0.0
25.03158,221.30315,-81.767332,0.0
101.06052,150.17088,-182.28535,0.0
-23.878832,187.07573,81.398664,0.0
101.88477,111.70489,-168.62593,0.0
-9.432916,84.560074,152.23657,0.0
-23.972144,167.9574,98.260736,0.0
-2.3878675,231.95465,-17.944698,0.0
58.825055,206.40402,-138.69998,0.0
-5.9312256,50.344779,86.616126,0.0
-31.548715,206.53087,161.61565,0.0
57.83019,208.05253,-137.34941,0.0
-9.0506454,81.487997,146.2223,0.0
-24.180489,169.16846,100.77663,0.0
115.10463,163.0951,-204.48815,0.0
-25.234564,164.93058,132.09549,0.0
-21.413973,183.47349,66.27959,0.0
114.31387,160.89118,-202.60921,0.0
-30.631716,198.20814,183.51473,0.0
19.694299,106.18458,-53.520558,0.0
7.4756167,247.03537,-45.323873,0.0
65.575602,121.48957,-126.0424,0.0
103.0238,136.10944,-179.22477,0.0
-8.410245,76.477949,137.27967,0.0
-7.0638101,177.35532,2.9227633,0.0
-7.8725694,104.58161,15.522585,0.0
-20.311389,148.09881,211.67836,0.0
88.344251,171.012,-171.96209,0.0
-24.116131,170.09026,100.66036,0.0
-23.353426,160.47986,104.21662,0.0
37.931801,201.66466,-102.26082,0.0
-20.020244,179.95212,59.72988,0.0
1.8112164,156.25643,-20.760963,0.0
-26.689347,200.08931,100.86815,0.0
-24.354614,172.1465,102.64524,0.0
-22.414951,161.52307,222.97176,0.0
12.970609,182.69371,-50.431872,0.0
21.506715,69.884373,-49.163073,0.0
-9.2131452,84.813555,151.46658,0.0
62.111553,65.256184,-101.18605,0.0
-30.880481,204.10371,164.79688,0.0
-31.581089,219.78276,139.60291,0.0
1.8439823,155.57367,-20.581451,0.0
-28.154823,201.23146,117.38195,0.0
-28.525129,223.65355,101.9167,0.0
-8.683126,80.860152,144.86344,0.0
1.8888937,156.61843,-20.76293,0.0
-6.4250967,202.19517,-1.0583428,0.0
17.559186,133.15071,-53.372217,0.0
-8.9886708,83.367417,148.80093,0.0
5.1343768,66.562731,-19.176357,0.0
-6.0652662,53.642262,92.302466,0.0
-7.317526,67.17933,118.77127,0.0
36.995243,135.56675,-87.728236,0.0
-29.968448,197.27191,179.12216,0.0
2.0873357,156.17489,-21.117723,0.0
-9.7814819,88.551961,154.81595,0.0
109.99372,161.98627,-196.58555,0.0
-6.4534093,205.51628,-0.99818359,0.0
4.2737395,106.30316,-21.501282,0.0
22.752784,274.09,-82.151959,0.0
59.805317,200.39982,-137.61671,0.0
19.142921,106.57725,-52.065925,0.0
-30.808939,226.65215,123.52657,0.0
39.125953,98.379455,-82.170573,0.0
-33.860968,230.55605,164.25393,0.0
-18.154134,145.80494,227.99667,0.0
